Nombre,Referencia,Nro,Importe amount_untaxed,Importe amount_total_signed,Importe amount_untaxed_signeds,Importe amount_total_signed,Importe amount_total_in_currency_signed,Proveedor,Fecha,Divisa,Estado,Tipo
FA-sinNrorEAZ5JGNQ99Ap2cjZ,rEAZ5JGNQ99Ap2cjZ,FA-sinNrorEAZ5JGNQ99Ap2cjZ,13861.51,-13861.51,-13861.51,-13861.51,-13861.51,1194,2019-08-13,ARS,Pagada,Factura de proveedor
FA-sinNrorGBzTb9duCmZu3F4D,rGBzTb9duCmZu3F4D,FA-sinNrorGBzTb9duCmZu3F4D,5554.6,-5554.6,-5554.6,-5554.6,-5554.6,1194,2020-06-14,ARS,Pagada,Factura de proveedor
FA-sinNrorGGuRFo25miadarXE,rGGuRFo25miadarXE,FA-sinNrorGGuRFo25miadarXE,15700.0,-15700.0,-15700.0,-15700.0,-15700.0,815,2020-05-02,ARS,Pagada,Factura de proveedor
FA-11rGY3PluaH9VemGZz2ILW,rGY3PluaH9VemGZz2ILW,FA-11rGY3PluaH9VemGZz2ILW,1000.0,-1000.0,-1000.0,-1000.0,-1000.0,993,2023-02-01,ARS,Pagada,Factura de proveedor
FA-0071709,rGZxiMTcvl4WHr5Pyw6Z,FA-0071709,70330.68,-70330.68,-70330.68,-70330.68,-70330.68,683,2024-06-07,ARS,Pagada,Factura de proveedor
FA-sinNrorHB4z9A9TJqLsvuJS,rHB4z9A9TJqLsvuJS,FA-sinNrorHB4z9A9TJqLsvuJS,2660.0,-2660.0,-2660.0,-2660.0,-2660.0,717,2022-01-16,ARS,Pagada,Factura de proveedor
FA-sinNrorHtGmB9QsbxNKpnqR,rHtGmB9QsbxNKpnqR,FA-sinNrorHtGmB9QsbxNKpnqR,56628.0,-56628.0,-56628.0,-56628.0,-56628.0,1194,2019-10-15,ARS,Pagada,Factura de proveedor
FA-0105176,rIjSEfmXG8quGb2Hcbx7,FA-0105176,5966.0,-5966.0,-5966.0,-5966.0,-5966.0,932,2023-06-23,ARS,Pagada,Factura de proveedor
FA-0028725,rJgXfcTmKyVeTGMpESZk,FA-0028725,42400.0,-42400.0,-42400.0,-42400.0,-42400.0,657,2024-01-15,ARS,Pagada,Factura de proveedor
FA-01258980,rOeZUgEMcrUygtNWimpb,FA-01258980,15000.0,-15000.0,-15000.0,-15000.0,-15000.0,943,2024-02-24,ARS,Pagada,Factura de proveedor
FA-00155009,rOnXfP0i9XIVbGZ2f0IC,FA-00155009,792550.0,-792550.0,-792550.0,-792550.0,-792550.0,1194,2023-07-31,ARS,Pagada,Factura de proveedor
FA-005214,rPPh5S8lt5yqA5r4De1H,FA-005214,1990.0,-1990.0,-1990.0,-1990.0,-1990.0,919,2022-06-22,ARS,Pagada,Factura de proveedor
FA-255620,rQmLXKp03lHXUI9PYsCy,FA-255620,15000.0,-15000.0,-15000.0,-15000.0,-15000.0,942,2023-06-30,ARS,Pagada,Factura de proveedor
FA-006578,rRENsElC1B90wPs2kGdh,FA-006578,7800.0,-7800.0,-7800.0,-7800.0,-7800.0,778,2023-08-02,ARS,Pagada,Factura de proveedor
FA-sinNrorSgwJH5H36powJHbs,rSgwJH5H36powJHbs,FA-sinNrorSgwJH5H36powJHbs,6095.73,-6095.73,-6095.73,-6095.73,-6095.73,936,2021-05-29,ARS,Pagada,Factura de proveedor
FA-0930200,rTB0fJwnLT9YJnQUWk84,FA-0930200,173060.1,-173060.1,-173060.1,-173060.1,-173060.1,635,2023-08-22,ARS,Pagada,Factura de proveedor
FA-0042263,rUECN6jnJ1xnz6EQsrvl,FA-0042263,74888.5,-74888.5,-74888.5,-74888.5,-74888.5,1006,2024-03-28,ARS,Pagada,Factura de proveedor
FA-sinNrorY6TCLzSCNhbyLAbL,rY6TCLzSCNhbyLAbL,FA-sinNrorY6TCLzSCNhbyLAbL,3130.82,-3130.82,-3130.82,-3130.82,-3130.82,1194,2019-12-31,ARS,Pagada,Factura de proveedor
FA-070589493,rYrPiEJVeMeod0sCVy4l,FA-070589493,1612.0,-1612.0,-1612.0,-1612.0,-1612.0,1160,2022-04-29,ARS,Pagada,Factura de proveedor
FA-02231178,rZJy4z1Q8YLvVcOKOi6H,FA-02231178,18800.0,-18800.0,-18800.0,-18800.0,-18800.0,842,2024-08-19,ARS,Pagada,Factura de proveedor
FA-03212867,rZhSZeZFz7aPfZ5WmdIh,FA-03212867,65195.26,-65195.26,-65195.26,-65195.26,-65195.26,1159,2023-03-29,ARS,Pagada,Factura de proveedor
FA-sin factura presupuesto 000rbVq6RuSYnjdFWk8XdHk,rbVq6RuSYnjdFWk8XdHk,FA-sin factura presupuesto 000rbVq6RuSYnjdFWk8XdHk,458000.0,-458000.0,-458000.0,-458000.0,-458000.0,941,2023-11-22,ARS,Pagada,Factura de proveedor
FA-sinNrord29SXFDKkZb67Kdo,rd29SXFDKkZb67Kdo,FA-sinNrord29SXFDKkZb67Kdo,9782.0,-9782.0,-9782.0,-9782.0,-9782.0,1194,2019-07-03,ARS,Pagada,Factura de proveedor
FA-003658,rd2PU4OeAH688dhA8FEr,FA-003658,1669179.51,-1669179.51,-1669179.51,-1669179.51,-1669179.51,794,2024-05-28,ARS,Pagada,Factura de proveedor
FA-sinNrorfDzMEGJSLeJjCyor,rfDzMEGJSLeJjCyor,FA-sinNrorfDzMEGJSLeJjCyor,10214.29,-10214.29,-10214.29,-10214.29,-10214.29,1194,2019-09-10,ARS,Pagada,Factura de proveedor
FA-sinNrorfaPpzas9ekFFMQSD,rfaPpzas9ekFFMQSD,FA-sinNrorfaPpzas9ekFFMQSD,273.0,-273.0,-273.0,-273.0,-273.0,1194,2019-11-25,ARS,Pagada,Factura de proveedor
FA-01445140,rgkdLw1XiVT2SbPukOTi,FA-01445140,8200.51,-8200.51,-8200.51,-8200.51,-8200.51,717,2022-03-22,ARS,Pagada,Factura de proveedor
FA-sinNrorgo8kQdQtDQSEv7uM,rgo8kQdQtDQSEv7uM,FA-sinNrorgo8kQdQtDQSEv7uM,4767.83,-4767.83,-4767.83,-4767.83,-4767.83,1179,2021-07-30,ARS,Pagada,Factura de proveedor
FA-sinNroriqg5D9SybPt555vx,riqg5D9SybPt555vx,FA-sinNroriqg5D9SybPt555vx,3079.98,-3079.98,-3079.98,-3079.98,-3079.98,1194,2019-12-07,ARS,Pagada,Factura de proveedor
FA-01714459,rj6jUTnpjVQPTInHtb8l,FA-01714459,5700.0,-5700.0,-5700.0,-5700.0,-5700.0,861,2023-02-22,ARS,Pagada,Factura de proveedor
FA-sinNrorjgFoX2Qs4A8DCabe,rjgFoX2Qs4A8DCabe,FA-sinNrorjgFoX2Qs4A8DCabe,5761.59,-5761.59,-5761.59,-5761.59,-5761.59,717,2021-08-23,ARS,Pagada,Factura de proveedor
FA-sinNrorjhSKcNr9DmNbCoa4,rjhSKcNr9DmNbCoa4,FA-sinNrorjhSKcNr9DmNbCoa4,24200.0,-24200.0,-24200.0,-24200.0,-24200.0,715,2020-09-18,ARS,Pagada,Factura de proveedor
FA-0093949,rjsnIOaw4VikaR26uBRy,FA-0093949,18300.0,-18300.0,-18300.0,-18300.0,-18300.0,701,2023-02-07,ARS,Pagada,Factura de proveedor
FA-sinNrorkDuZCNbsMMJmt3qZ,rkDuZCNbsMMJmt3qZ,FA-sinNrorkDuZCNbsMMJmt3qZ,41320.0,-41320.0,-41320.0,-41320.0,-41320.0,717,2021-07-26,ARS,Pagada,Factura de proveedor
FA-sinNrorkYmHdTP4ib7xha2G,rkYmHdTP4ib7xha2G,FA-sinNrorkYmHdTP4ib7xha2G,2294.85,-2294.85,-2294.85,-2294.85,-2294.85,1194,2019-09-02,ARS,Pagada,Factura de proveedor
FA-0211048,rl1WziUk4CWpjbwnm3CH,FA-0211048,381268.21,-381268.21,-381268.21,-381268.21,-381268.21,1194,2024-07-31,ARS,Pagada,Factura de proveedor
FA-070580880,rl26nJRLmaxhSzWAc8Xr,FA-070580880,1612.0,-1612.0,-1612.0,-1612.0,-1612.0,1160,2022-02-01,ARS,Pagada,Factura de proveedor
FA-015626,rlzQXWEjU88D9PSaLaLW,FA-015626,5600.0,-5600.0,-5600.0,-5600.0,-5600.0,840,2023-10-24,ARS,Pagada,Factura de proveedor
FA-008118061,rmJyPSnmKh6rZAKnVOCh,FA-008118061,147508.66,-147508.66,-147508.66,-147508.66,-147508.66,1179,2022-01-31,ARS,Pagada,Factura de proveedor
FA-sinNroro9apqP24k8XNSI0OROO,ro9apqP24k8XNSI0OROO,FA-sinNroro9apqP24k8XNSI0OROO,7260.0,-7260.0,-7260.0,-7260.0,-7260.0,1040,2022-09-20,ARS,Pagada,Factura de proveedor
FA-sinNroroHNmLA4JrYtQ7oRN,roHNmLA4JrYtQ7oRN,FA-sinNroroHNmLA4JrYtQ7oRN,5235.0,-5235.0,-5235.0,-5235.0,-5235.0,1194,2021-09-19,ARS,Pagada,Factura de proveedor
FA-0031935,roHdlfNW3VzrF6n1IM7y,FA-0031935,84200.0,-84200.0,-84200.0,-84200.0,-84200.0,1054,2024-01-25,ARS,Pagada,Factura de proveedor
FA-005886,roNSEi5cPGptfqMBbOrs,FA-005886,86500.0,-86500.0,-86500.0,-86500.0,-86500.0,983,2023-03-30,ARS,Pagada,Factura de proveedor
FA-sinNrorozCPpunNYuHZdWTJ,rozCPpunNYuHZdWTJ,FA-sinNrorozCPpunNYuHZdWTJ,7515.06,-7515.06,-7515.06,-7515.06,-7515.06,1194,2020-09-13,ARS,Pagada,Factura de proveedor
FA-0335902,rp3MCTHYFzdBUxepFKuP,FA-0335902,6880.0,-6880.0,-6880.0,-6880.0,-6880.0,896,2023-08-09,ARS,Pagada,Factura de proveedor
FA-003144,rpe8bw1zJnfCUmHKtmDn,FA-003144,29000.0,-29000.0,-29000.0,-29000.0,-29000.0,697,2024-01-04,ARS,Pagada,Factura de proveedor
FA-sinNrorpjG3vHCvzdLvK9sb,rpjG3vHCvzdLvK9sb,FA-sinNrorpjG3vHCvzdLvK9sb,18150.0,-18150.0,-18150.0,-18150.0,-18150.0,967,2020-09-02,ARS,Pagada,Factura de proveedor
FA-0042475,rs3s5RjhBheY1XlyGJ2X,FA-0042475,5800.0,-5800.0,-5800.0,-5800.0,-5800.0,1013,2023-07-11,ARS,Pagada,Factura de proveedor
FA-0047502,rsFPzJM0gzPP6BFE0pah,FA-0047502,7470.0,-7470.0,-7470.0,-7470.0,-7470.0,950,2022-05-03,ARS,Pagada,Factura de proveedor
FA-sinNrorsMpHqp64ndyJJCm9,rsMpHqp64ndyJJCm9,FA-sinNrorsMpHqp64ndyJJCm9,8765.01,-8765.01,-8765.01,-8765.01,-8765.01,749,2022-02-19,ARS,Pagada,Factura de proveedor
FA-sinNrorsrrnSmyiEN4cd34R,rsrrnSmyiEN4cd34R,FA-sinNrorsrrnSmyiEN4cd34R,6815.0,-6815.0,-6815.0,-6815.0,-6815.0,1194,2021-05-18,ARS,Pagada,Factura de proveedor
FA-sinNrortg2yndbAeAtR9euW,rtg2yndbAeAtR9euW,FA-sinNrortg2yndbAeAtR9euW,1815.0,-1815.0,-1815.0,-1815.0,-1815.0,951,2021-09-27,ARS,Pagada,Factura de proveedor
FA-sinNroruR4GBNu6H5xfPu3Q,ruR4GBNu6H5xfPu3Q,FA-sinNroruR4GBNu6H5xfPu3Q,2332.78,-2332.78,-2332.78,-2332.78,-2332.78,1194,2020-09-29,ARS,Pagada,Factura de proveedor
FA-sinNrorv3sLcGan4Zf9sfri,rv3sLcGan4Zf9sfri,FA-sinNrorv3sLcGan4Zf9sfri,3580.0,-3580.0,-3580.0,-3580.0,-3580.0,950,2021-06-14,ARS,Pagada,Factura de proveedor
FA-sinNrorvtKPz6zJkCCW9Xcf,rvtKPz6zJkCCW9Xcf,FA-sinNrorvtKPz6zJkCCW9Xcf,267000.0,-267000.0,-267000.0,-267000.0,-267000.0,1176,2020-12-18,ARS,Pagada,Factura de proveedor
FA-0376303,rwEjQHUph11I08o9aWlW,FA-0376303,70002.03,-70002.03,-70002.03,-70002.03,-70002.03,765,2024-10-24,ARS,Pagada,Factura de proveedor
FA-285965,rwjKuhc2K2Z2atj5q0uG,FA-285965,43400.42,-43400.42,-43400.42,-43400.42,-43400.42,1086,2022-12-05,ARS,Pagada,Factura de proveedor
FA-008118901,rwzSBruhaFZQuAnteDVw,FA-008118901,375579.52,-375579.52,-375579.52,-375579.52,-375579.52,1179,2022-04-29,ARS,Pagada,Factura de proveedor
FA-00210330,ryq5247067VOWf6Lk0ke,FA-00210330,48737.7,-48737.7,-48737.7,-48737.7,-48737.7,648,2022-11-12,ARS,Pagada,Factura de proveedor
FA-0095876,rzTMFBn1654rf6CLYLg7,FA-0095876,12300.0,-12300.0,-12300.0,-12300.0,-12300.0,701,2024-02-29,ARS,Pagada,Factura de proveedor
FA-sinNrorzehhz6WRKPzjLQA8,rzehhz6WRKPzjLQA8,FA-sinNrorzehhz6WRKPzjLQA8,575.4,-575.4,-575.4,-575.4,-575.4,1194,2020-02-14,ARS,Pagada,Factura de proveedor
FA-0062957,s0DflAh4wlMauG2coiMr,FA-0062957,31600.0,-31600.0,-31600.0,-31600.0,-31600.0,1148,2024-06-29,ARS,Pagada,Factura de proveedor
FA-01223803,s0HwsrnHQ7kLePpxAf1H,FA-01223803,995960.0,-995960.0,-995960.0,-995960.0,-995960.0,717,2024-04-15,ARS,Pagada,Factura de proveedor
FA-0005656,s0YGfUlst2b49YraVljf,FA-0005656,10000.0,-10000.0,-10000.0,-10000.0,-10000.0,919,2024-03-07,ARS,Pagada,Factura de proveedor
FA-0042475,s1g1AIFQstqOyMuQGNe3,FA-0042475,19800.0,-19800.0,-19800.0,-19800.0,-19800.0,1013,2023-08-02,ARS,Pagada,Factura de proveedor
FA-01722637,s3hkVH8CmrQDhFoI3Z2O,FA-01722637,61600.0,-61600.0,-61600.0,-61600.0,-61600.0,861,2024-06-25,ARS,Pagada,Factura de proveedor
FA-0020478,s4HgDetKQF7IDbQL9QF9,FA-0020478,17146.0,-17146.0,-17146.0,-17146.0,-17146.0,976,2022-06-03,ARS,Pagada,Factura de proveedor
FA-00215341,s4dEavJQuRQNjgv752y2,FA-00215341,4810.0,-4810.0,-4810.0,-4810.0,-4810.0,648,2023-07-26,ARS,Pagada,Factura de proveedor
FA-0111586,s5Y9DrKuABOFWjx31A4r,FA-0111586,6730.61,-6730.61,-6730.61,-6730.61,-6730.61,642,2024-08-30,ARS,Pagada,Factura de proveedor
FA-sinNros5bH2WGAEKyEwu7yK,s5bH2WGAEKyEwu7yK,FA-sinNros5bH2WGAEKyEwu7yK,1068.51,-1068.51,-1068.51,-1068.51,-1068.51,1194,2020-01-14,ARS,Pagada,Factura de proveedor
FA-02112860,s5iBbpCGgoDUc9zFHQm3,FA-02112860,15603.81,-15603.81,-15603.81,-15603.81,-15603.81,717,2023-10-17,ARS,Pagada,Factura de proveedor
FA-0052843,s60idb0jH9JCLwdEOBTS,FA-0052843,339405.0,-339405.0,-339405.0,-339405.0,-339405.0,1194,2024-06-21,ARS,Pagada,Factura de proveedor
FA-1373700,s7PGmjsASMkVerPBdaWz,FA-1373700,3273.0,-3273.0,-3273.0,-3273.0,-3273.0,944,2022-11-20,ARS,Pagada,Factura de proveedor
FA-029729,s7VyJqU9l9HQaY3vHcI1,FA-029729,35600.0,-35600.0,-35600.0,-35600.0,-35600.0,708,2024-10-27,ARS,Pagada,Factura de proveedor
FA-005796,s7tWOjNsRUDTztW3reEF,FA-005796,35493.73,-35493.73,-35493.73,-35493.73,-35493.73,691,2023-09-28,ARS,Pagada,Factura de proveedor
FA-sinNros8NFAoYgvRXoqor7d,s8NFAoYgvRXoqor7d,FA-sinNros8NFAoYgvRXoqor7d,6690.01,-6690.01,-6690.01,-6690.01,-6690.01,1057,2021-10-21,ARS,Pagada,Factura de proveedor
FA-sinNros8jn4oq23BnHapMf4,s8jn4oq23BnHapMf4,FA-sinNros8jn4oq23BnHapMf4,24200.0,-24200.0,-24200.0,-24200.0,-24200.0,967,2021-05-04,ARS,Pagada,Factura de proveedor
FA-173279,s93d8kbHg53ZGtnQoGSG,FA-173279,47393.45,-47393.45,-47393.45,-47393.45,-47393.45,1078,2024-02-08,ARS,Pagada,Factura de proveedor
FA-009351,s9lPEuBHbDb0B52sJV9m,FA-009351,214300.0,-214300.0,-214300.0,-214300.0,-214300.0,733,2024-06-06,ARS,Pagada,Factura de proveedor
FA-00411406,sAW3qrexmszqtbgTt1Wu,FA-00411406,32430.04,-32430.04,-32430.04,-32430.04,-32430.04,877,2024-08-06,ARS,Pagada,Factura de proveedor
FA-005509,sBHyyC2clyhfyw3x1VN6,FA-005509,5450.0,-5450.0,-5450.0,-5450.0,-5450.0,919,2023-07-11,ARS,Pagada,Factura de proveedor
FA-01337888,sDAQ7VbNW3aRXSnjQAgZ,FA-01337888,6000.0,-6000.0,-6000.0,-6000.0,-6000.0,943,2023-09-29,ARS,Pagada,Factura de proveedor
FA-00211524,sDGL38PC1PCdCc1kUCIr,FA-00211524,10200.0,-10200.0,-10200.0,-10200.0,-10200.0,648,2023-01-10,ARS,Pagada,Factura de proveedor
FA-sinNrosDnJ6gQAymHT8ZkAQ,sDnJ6gQAymHT8ZkAQ,FA-sinNrosDnJ6gQAymHT8ZkAQ,9627.08,-9627.08,-9627.08,-9627.08,-9627.08,1179,2021-02-26,ARS,Pagada,Factura de proveedor
FA-0028546,sF4XFPA3j9RbFdcrPyHC,FA-0028546,3967.4,-3967.4,-3967.4,-3967.4,-3967.4,648,2022-08-05,ARS,Pagada,Factura de proveedor
FA-00746,sFaAfSpulJqw8DzehkHN,FA-00746,229800.0,-229800.0,-229800.0,-229800.0,-229800.0,664,2023-09-01,ARS,Pagada,Factura de proveedor
FA-5131167,sFziiQ0OlXvPGgbS3dwy,FA-5131167,1398.0,-1398.0,-1398.0,-1398.0,-1398.0,823,2022-11-14,ARS,Pagada,Factura de proveedor
FA-sinNrosG4ad3E5MSK8N3Fdb,sG4ad3E5MSK8N3Fdb,FA-sinNrosG4ad3E5MSK8N3Fdb,10205.69,-10205.69,-10205.69,-10205.69,-10205.69,936,2021-10-12,ARS,Pagada,Factura de proveedor
FA-sinNrosGuTWuBDwtpAt2WvN,sGuTWuBDwtpAt2WvN,FA-sinNrosGuTWuBDwtpAt2WvN,18150.0,-18150.0,-18150.0,-18150.0,-18150.0,967,2020-07-06,ARS,Pagada,Factura de proveedor
FA-0072201,sGypxAEohiNdKCb1pqGm,FA-0072201,244200.0,-244200.0,-244200.0,-244200.0,-244200.0,664,2024-05-10,ARS,Pagada,Factura de proveedor
FA-003431,sHXzyl275WmD9JD7JmbK,FA-003431,21426.26,-21426.26,-21426.26,-21426.26,-21426.26,649,2023-11-12,ARS,Pagada,Factura de proveedor
FA-sinNrosHYX9752aqd48xS3d,sHYX9752aqd48xS3d,FA-sinNrosHYX9752aqd48xS3d,31600.0,-31600.0,-31600.0,-31600.0,-31600.0,989,2020-10-27,ARS,Pagada,Factura de proveedor
FA-01089391,sHhFhpJZw6yvKfzOGC9H,FA-01089391,74186.42,-74186.42,-74186.42,-74186.42,-74186.42,655,2024-04-23,ARS,Pagada,Factura de proveedor
FA-00212837,sHmgEnCm86XpeFh2l1YU,FA-00212837,11329.75,-11329.75,-11329.75,-11329.75,-11329.75,648,2023-03-14,ARS,Pagada,Factura de proveedor
FA-03827933,sHrFE40mMiHmGGSkqtvZ,FA-03827933,1035418.38,-1035418.38,-1035418.38,-1035418.38,-1035418.38,1092,2024-05-31,ARS,Pagada,Factura de proveedor
FA-sinNrosJ6xy72tyDtLJe9qe,sJ6xy72tyDtLJe9qe,FA-sinNrosJ6xy72tyDtLJe9qe,13465.0,-13465.0,-13465.0,-13465.0,-13465.0,1194,2020-04-16,ARS,Pagada,Factura de proveedor
FA-0039109,sKRgeJ2UVuQiQF1SB0BT,FA-0039109,182000.0,-182000.0,-182000.0,-182000.0,-182000.0,716,2024-06-19,ARS,Pagada,Factura de proveedor
FA-001918,sKjNBx6HqCF2v7wnO1dM,FA-001918,665500.0,-665500.0,-665500.0,-665500.0,-665500.0,934,2024-08-19,ARS,Pagada,Factura de proveedor
FA-0311339,sLxL0mGaBtkZSsHuQPBB,FA-0311339,232359.11,-232359.11,-232359.11,-232359.11,-232359.11,1159,2022-09-23,ARS,Pagada,Factura de proveedor
FA-00641,sM3p6Vwf24tforJpNZp7,FA-00641,91690.0,-91690.0,-91690.0,-91690.0,-91690.0,912,2023-08-10,ARS,Pagada,Factura de proveedor
FA-sinNrosNhYN6o3BZq5PH9te,sNhYN6o3BZq5PH9te,FA-sinNrosNhYN6o3BZq5PH9te,26950.0,-26950.0,-26950.0,-26950.0,-26950.0,1194,2021-06-28,ARS,Pagada,Factura de proveedor
FA-002321665,sPtTXDul702ndqUJFLAY,FA-002321665,16775.0,-16775.0,-16775.0,-16775.0,-16775.0,648,2024-06-10,ARS,Pagada,Factura de proveedor
FA-sinNrosQEgaCnsX4x8kfqBJ,sQEgaCnsX4x8kfqBJ,FA-sinNrosQEgaCnsX4x8kfqBJ,23933.49,-23933.49,-23933.49,-23933.49,-23933.49,1194,2019-07-23,ARS,Pagada,Factura de proveedor
FA-0031182,sU5Ve4IWiZxrCNkLyB8p,FA-0031182,62999.99,-62999.99,-62999.99,-62999.99,-62999.99,1122,2024-03-11,ARS,Pagada,Factura de proveedor
FA-00312007,sUW8naokhcI3pgPHPoL8,FA-00312007,194680.0,-194680.0,-194680.0,-194680.0,-194680.0,1011,2024-05-10,ARS,Pagada,Factura de proveedor
FA-0011649,sUYJEijfVCBeDEnnHl9C,FA-0011649,23000.0,-23000.0,-23000.0,-23000.0,-23000.0,987,2022-11-24,ARS,Pagada,Factura de proveedor
FA-0130528,sWBeJm2KgxjQsPYNx1cH,FA-0130528,3979.4,-3979.4,-3979.4,-3979.4,-3979.4,764,2022-06-14,ARS,Pagada,Factura de proveedor
FA-01223787,sWHICSAEAZaIVx0QXxqa,FA-01223787,990360.0,-990360.0,-990360.0,-990360.0,-990360.0,717,2024-04-08,ARS,Pagada,Factura de proveedor
FA-0201718,sWQlfUnmAIaBcZNlbvdR,FA-0201718,8300.5,-8300.5,-8300.5,-8300.5,-8300.5,717,2022-06-21,ARS,Pagada,Factura de proveedor
FA-sinNrosXBKGBiXDAR8vNviY,sXBKGBiXDAR8vNviY,FA-sinNrosXBKGBiXDAR8vNviY,6114.83,-6114.83,-6114.83,-6114.83,-6114.83,1194,2021-07-01,ARS,Pagada,Factura de proveedor
FA-0002000009236,sYCGJyLCegw70FNL7ZCf,FA-0002000009236,12201.9,-12201.9,-12201.9,-12201.9,-12201.9,717,2023-05-14,ARS,Pagada,Factura de proveedor
FA-02210321,sYT8adPlxItibWDmR8xI,FA-02210321,51999.97,-51999.97,-51999.97,-51999.97,-51999.97,717,2024-09-18,ARS,Pagada,Factura de proveedor
FA-sinNrosYWgDZgSsnFZhsXin,sYWgDZgSsnFZhsXin,FA-sinNrosYWgDZgSsnFZhsXin,10000.0,-10000.0,-10000.0,-10000.0,-10000.0,1194,2020-11-02,ARS,Pagada,Factura de proveedor
FA-sinNrosYozwVGR0zm0konAFmSx,sYozwVGR0zm0konAFmSx,FA-sinNrosYozwVGR0zm0konAFmSx,0,0,0,0,0,717,2022-06-21,ARS,Pagada,Factura de proveedor
FA-sinNrosZGc5aAzTYP5S37cM,sZGc5aAzTYP5S37cM,FA-sinNrosZGc5aAzTYP5S37cM,27164.0,-27164.0,-27164.0,-27164.0,-27164.0,664,2021-08-06,ARS,Pagada,Factura de proveedor
FA-sinNrosZSmus8BfNNRLdPzT,sZSmus8BfNNRLdPzT,FA-sinNrosZSmus8BfNNRLdPzT,13646.96,-13646.96,-13646.96,-13646.96,-13646.96,1194,2019-11-12,ARS,Pagada,Factura de proveedor
FA-sinNrosZfAYs63nis7XkFMq,sZfAYs63nis7XkFMq,FA-sinNrosZfAYs63nis7XkFMq,2601.88,-2601.88,-2601.88,-2601.88,-2601.88,1194,2021-07-03,ARS,Pagada,Factura de proveedor
FA-006162,saIbBa9dKo67AfWBzTOB,FA-006162,15100.0,-15100.0,-15100.0,-15100.0,-15100.0,1169,2023-03-04,ARS,Pagada,Factura de proveedor
FA-sinNrosb9ZPaH9mgGYDvNJ9,sb9ZPaH9mgGYDvNJ9,FA-sinNrosb9ZPaH9mgGYDvNJ9,6149.4,-6149.4,-6149.4,-6149.4,-6149.4,1194,2019-12-22,ARS,Pagada,Factura de proveedor
FA-0031092,sbhEYU8MvInrxIpzkjiS,FA-0031092,150000.0,-150000.0,-150000.0,-150000.0,-150000.0,947,2023-10-26,ARS,Pagada,Factura de proveedor
FA-0183292,scIFPbTFZxi1ZshHiHOX,FA-0183292,1740.0,-1740.0,-1740.0,-1740.0,-1740.0,717,2022-06-27,ARS,Pagada,Factura de proveedor
FA-00215235,scU4chA5NJ3sueinNSJF,FA-00215235,19206.9,-19206.9,-19206.9,-19206.9,-19206.9,648,2023-07-20,ARS,Pagada,Factura de proveedor
FA-0029542,sdkmkYhXHWRqvoJL3j5g,FA-0029542,22700.0,-22700.0,-22700.0,-22700.0,-22700.0,657,2024-04-15,ARS,Pagada,Factura de proveedor
FA-004447,sfQ2vTzdI2XKh1cJNs82,FA-004447,48000.0,-48000.0,-48000.0,-48000.0,-48000.0,1041,2024-08-05,ARS,Pagada,Factura de proveedor
FA-sinNrosgaquZDkiEjwS4PvG,sgaquZDkiEjwS4PvG,FA-sinNrosgaquZDkiEjwS4PvG,20420.0,-20420.0,-20420.0,-20420.0,-20420.0,1194,2019-11-05,ARS,Pagada,Factura de proveedor
FA-003651,shcIoq8OxnU5x6P0y40V,FA-003651,80434.72,-80434.72,-80434.72,-80434.72,-80434.72,918,2024-09-08,ARS,Pagada,Factura de proveedor
FA-sinNrosio7oS7A6Tg5A8ysx,sio7oS7A6Tg5A8ysx,FA-sinNrosio7oS7A6Tg5A8ysx,146957.1,-146957.1,-146957.1,-146957.1,-146957.1,1194,2021-04-19,ARS,Pagada,Factura de proveedor
FA-sinNrosjCCCuwsu3E7pMqsj,sjCCCuwsu3E7pMqsj,FA-sinNrosjCCCuwsu3E7pMqsj,8470.0,-8470.0,-8470.0,-8470.0,-8470.0,1194,2019-09-04,ARS,Pagada,Factura de proveedor
FA-01610410,skgIx6fOj78AHZFSkepz,FA-01610410,17402.6,-17402.6,-17402.6,-17402.6,-17402.6,717,2023-06-12,ARS,Pagada,Factura de proveedor
FA-sinNroslLlqrXrTSuM5dyJmHA4,slLlqrXrTSuM5dyJmHA4,FA-sinNroslLlqrXrTSuM5dyJmHA4,72216.81,-72216.81,-72216.81,-72216.81,-72216.81,1021,2023-12-23,ARS,Pagada,Factura de proveedor
FA-sinNrosmY583e63RCKE3r7K,smY583e63RCKE3r7K,FA-sinNrosmY583e63RCKE3r7K,45280.0,-45280.0,-45280.0,-45280.0,-45280.0,717,2021-09-13,ARS,Pagada,Factura de proveedor
FA-0000200014656,soBvc1AwteFkMPuO1BAG,FA-0000200014656,5578.75,-5578.75,-5578.75,-5578.75,-5578.75,648,2023-06-21,ARS,Pagada,Factura de proveedor
FA-0059438,soFcKbL5Ko2jzdgrMgKB,FA-0059438,7359.99,-7359.99,-7359.99,-7359.99,-7359.99,1030,2024-04-05,ARS,Pagada,Factura de proveedor
FA-sinNrosooyTAKgH6uidDDAn,sooyTAKgH6uidDDAn,FA-sinNrosooyTAKgH6uidDDAn,1621.5,-1621.5,-1621.5,-1621.5,-1621.5,647,2021-06-22,ARS,Pagada,Factura de proveedor
FA-sinNrospCMv3dNpkMa5WPXd,spCMv3dNpkMa5WPXd,FA-sinNrospCMv3dNpkMa5WPXd,85700.0,-85700.0,-85700.0,-85700.0,-85700.0,939,2020-12-28,ARS,Pagada,Factura de proveedor
